Tair,tr,RH,vel,clo,Met,Âge,Sexe,Tout,Season,cooling type,Building_type,top,tg,PMV,SET,thermal_sensation,thermal_preference,Climate,Koppen climate classification,City,Country,TSV_3p
31.1,,71.7,0.2,0.3,1.1,17.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
30.4,,76.0,0.4,0.4,1.0,17.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,0,Tropical rainforest,Af,Bedong,Malaysia,-1
30.4,,76.0,0.2,0.4,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
30.5,,73.8,0.2,0.3,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
31.5,,71.0,0.0,0.3,1.1,17.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Bedong,Malaysia,1
33.0,,66.4,0.2,0.2,1.0,17.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,-1,Tropical rainforest,Af,Bedong,Malaysia,-1
32.0,,71.8,0.1,0.3,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
32.0,,71.8,0.0,0.2,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
31.7,,70.9,0.7,0.3,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
32.9,,68.5,0.0,0.3,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Bedong,Malaysia,1
31.6,,73.5,0.2,0.3,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
32.4,,72.5,0.9,0.5,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Bedong,Malaysia,1
31.9,,76.1,0.6,0.3,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
31.3,,70.3,0.1,0.2,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
31.3,,70.3,0.1,0.3,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
30.8,,82.3,0.1,0.3,1.0,56.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Bedong,Malaysia,1
30.8,,73.8,0.1,0.4,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Bedong,Malaysia,0
31.7,,75.1,0.4,0.4,1.0,56.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Bedong,Malaysia,0
31.3,,76.6,0.6,0.3,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
31.3,,76.6,0.6,0.2,0.9,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Bedong,Malaysia,1
31.3,,75.1,0.2,0.2,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Bedong,Malaysia,0
31.1,,75.6,0.2,0.33,0.9,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
31.6,,74.0,0.3,0.2,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Bedong,Malaysia,1
30.6,,74.5,0.0,0.2,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
30.6,,75.8,0.4,0.3,1.0,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-2,-1,Tropical rainforest,Af,Bedong,Malaysia,-1
30.1,,80.0,0.2,0.3,1.1,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Bedong,Malaysia,1
30.9,,68.8,0.1,0.11,1.0,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Bedong,Malaysia,1
30.5,,75.4,0.6,0.4,1.1,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-2,-1,Tropical rainforest,Af,Bedong,Malaysia,-1
29.3,,77.0,0.1,0.3,1.0,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Bedong,Malaysia,1
29.1,,76.0,0.4,0.3,1.0,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Bedong,Malaysia,0
28.4,,76.9,0.8,0.4,1.1,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Bedong,Malaysia,0
28.4,,76.9,0.3,0.5,1.1,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
28.4,,77.0,0.0,0.2,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-3,-1,Tropical rainforest,Af,Bedong,Malaysia,-1
28.5,,74.6,0.6,0.3,1.0,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,-1,Tropical rainforest,Af,Bedong,Malaysia,-1
30.4,,74.0,0.1,0.2,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-2,-1,Tropical rainforest,Af,Bedong,Malaysia,-1
29.5,,76.0,0.1,0.3,1.1,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
29.3,,75.3,0.1,0.5,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Bedong,Malaysia,0
29.3,,75.3,0.5,0.2,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,-1,Tropical rainforest,Af,Bedong,Malaysia,-1
29.4,,74.3,0.0,0.2,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Bedong,Malaysia,0
29.5,,72.6,0.2,0.11,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
29.5,,72.6,0.1,0.2,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
30.1,,74.1,0.2,0.3,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
29.9,,70.0,0.0,0.2,1.1,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.3,,65.6,0.2,0.11,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.1,,63.3,0.5,0.2,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.1,,65.2,0.5,0.2,1.1,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.0,,64.7,0.1,0.4,1.1,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.0,,64.7,0.1,0.36,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
30.5,,67.8,0.5,0.2,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
30.5,,67.8,0.5,0.2,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
30.8,,68.4,0.2,0.2,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.3,,69.4,0.6,0.17,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.3,,69.4,0.2,0.18,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
30.1,,72.1,0.1,0.2,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.3,,63.2,0.2,0.35,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.3,,66.1,0.2,0.2,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.3,,66.1,0.2,0.2,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
30.3,,70.2,0.2,0.18,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
30.3,,70.2,0.2,0.17,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.3,,69.0,0.1,0.32,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
31.3,,69.0,0.1,0.19,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
30.9,,70.6,0.3,0.32,1.0,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
30.9,,72.8,0.3,0.25,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
30.8,,74.3,0.6,0.22,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
33.2,,67.5,0.2,0.36,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
33.2,,67.5,0.2,0.25,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.6,,66.9,0.2,0.35,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.7,,70.4,0.5,0.3,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.7,,70.4,0.5,0.2,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.3,,71.5,0.1,0.26,1.1,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
33.3,,69.7,0.2,0.46,1.0,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
33.2,,70.9,0.1,0.27,1.1,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.4,,69.1,0.2,0.35,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.4,,69.1,0.4,0.27,1.0,17.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.1,,70.7,0.2,0.3,1.0,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.1,,70.7,0.1,0.38,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.3,,73.1,0.4,0.41,0.9,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.5,,73.4,0.1,0.14,1.0,56.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.5,,74.0,0.3,0.26,0.9,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.1,,72.4,0.2,0.48,1.0,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.9,,73.3,0.3,0.19,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.8,,71.4,0.2,0.27,1.1,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.4,,74.4,0.0,0.27,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.2,,73.0,0.1,0.35,0.9,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
31.1,,71.9,0.0,0.36,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.1,,71.9,0.5,0.27,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.2,,63.1,0.4,0.29,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.2,,63.1,0.4,0.3,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.0,,59.1,0.1,0.41,0.9,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.3,,54.8,0.0,0.09,1.0,17.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.6,,59.0,0.2,0.41,1.0,17.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.6,,59.0,0.2,0.2,1.2,17.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.4,,60.2,0.3,0.2,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.8,,63.8,0.2,0.11,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.0,,62.5,0.7,0.41,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.5,,66.2,0.2,0.19,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.5,,70.2,0.2,0.27,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.7,,69.2,0.2,0.17,1.0,17.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.8,,64.9,0.2,0.2,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.3,,61.7,0.0,0.16,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.1,,66.1,0.6,0.26,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
32.5,,64.8,0.3,0.22,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.0,,53.2,0.0,0.28,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.5,,56.7,0.3,0.09,1.1,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.2,,55.7,0.2,0.17,1.1,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.2,,54.6,0.2,0.17,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.0,,55.1,0.1,0.25,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-2,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
30.9,,61.2,0.2,0.26,1.1,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.3,,60.6,0.4,0.18,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.2,,60.3,0.3,0.26,1.0,17.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.5,,59.0,0.2,0.45,1.1,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.8,,59.9,0.4,0.19,0.9,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.3,,58.4,0.2,0.44,1.0,25.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.3,,59.1,0.3,0.17,1.0,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,0,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.0,,58.6,0.3,0.22,1.0,46.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
31.7,,59.9,0.2,0.2,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
33.3,,54.6,0.6,0.26,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.3,,58.9,0.1,0.21,1.0,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
32.1,,59.3,0.1,0.1,1.0,46.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.4,,59.2,0.2,0.2,1.0,17.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
31.9,,68.8,0.3,0.27,1.0,25.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
32.2,,66.9,0.2,0.22,1.1,36.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,3,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,1
30.4,,69.8,0.3,0.17,1.1,36.0,Male,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,-1,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,-1
30.1,,70.5,0.2,0.18,1.1,17.0,Female,28.0,Summer,Naturally Ventilated,Multifamily housing,,,,,0,-1,Tropical rainforest,Af,Kota Kinabalu,Malaysia,0
25.8,,74.9,0.2,0.42,1.0,28.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
26.6,,75.7,0.2,0.42,1.0,28.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.2,,76.4,0.2,0.42,1.0,28.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.6,,76.2,0.2,0.42,1.0,28.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.9,,75.4,0.2,0.42,1.2,28.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
25.8,,74.9,0.3,0.25,1.0,20.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
26.6,,75.7,0.3,0.25,1.0,20.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.2,,76.4,0.3,0.25,1.0,20.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.6,,76.2,0.3,0.25,1.0,20.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.9,,75.4,0.3,0.25,1.2,20.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,2,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
25.8,,74.9,0.9,0.28,1.0,17.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
26.6,,75.7,0.9,0.28,1.0,17.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,-1,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.2,,76.4,0.9,0.28,1.0,17.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,-1,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.6,,76.2,0.9,0.28,1.0,17.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.9,,75.4,0.9,0.28,1.2,17.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
25.8,,74.9,0.4,0.56,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
26.6,,75.7,0.4,0.56,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.2,,76.4,0.4,0.56,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.6,,76.2,0.4,0.44,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.9,,75.4,0.4,0.44,1.2,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
25.8,,74.9,0.5,0.23,1.0,19.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,-1,1,Humid subtropical,Cfa,Florianopolis,Brazil,-1
26.6,,75.7,0.5,0.23,1.0,19.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,-1,1,Humid subtropical,Cfa,Florianopolis,Brazil,-1
27.2,,76.4,0.5,0.23,1.0,19.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.6,,76.2,0.5,0.23,1.0,19.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.9,,75.4,0.5,0.23,1.2,19.0,Female,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
25.8,,74.9,1.2,0.25,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
26.6,,75.7,1.2,0.25,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.2,,76.4,1.2,0.25,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,0,0,Humid subtropical,Cfa,Florianopolis,Brazil,0
27.6,,76.2,1.2,0.25,1.0,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
27.9,,75.4,1.2,0.25,1.2,18.0,Male,18.0,Spring,Mixed Mode,Classroom,,,,,1,-1,Humid subtropical,Cfa,Florianopolis,Brazil,1
